File Name,Part3_E,Pressure,Inner_Radius,Outer_Radius,inner_y1,inner_y2,inner_y3,outer_y1,outer_y2,outer_y3
Part1_E(1.42)Part3_E(2.1)Part7_E(1.8)Part10_E(2.1)Part11_E(1.41),2.1,0.015,1.25,1.75,1.2568888748628388,1.2572736602971442,1.257758939608276,-2.26686286,-2.267164505,-2.267642489
Part1_E(1.99)Part3_E(1.09)Part7_E(1.51)Part10_E(1.1)Part11_E(1.92),1.09,0.015,1.25,1.75,1.2592439866891574,1.2598645078597073,1.2608226017158657,-2.264855666,-2.265472019,-2.266397803
Part1_E(2.19)Part3_E(1.93)Part7_E(2.35)Part10_E(2.08)Part11_E(1.22),1.93,0.015,1.25,1.75,1.2584081263582283,1.2586997813762797,1.25930157586475,-2.268077507,-2.268361369,-2.26865866
Part1_E(2.13)Part3_E(1.51)Part7_E(1.6)Part10_E(1.24)Part11_E(1.18),1.51,0.015,1.25,1.75,1.2624268189473695,1.2627683231751887,1.263555951133357,-2.270790732,-2.271155296,-2.271553904
Part1_E(1.73)Part3_E(1.35)Part7_E(1.43)Part10_E(2.39)Part11_E(1.1),1.35,0.015,1.25,1.75,1.265843343693604,1.2662671995196213,1.267122091,-2.273607555,-2.274058276,-2.274532431
Part1_E(2.18)Part3_E(1.57)Part7_E(1.71)Part10_E(2.45)Part11_E(1.29),1.57,0.015,1.25,1.75,1.2606720616186244,1.261019850796004,1.2617763069182732,-2.269170504,-2.269533155,-2.26993764
Part1_E(2.06)Part3_E(2.45)Part7_E(2.02)Part10_E(1.85)Part11_E(2.06),2.45,0.015,1.25,1.75,1.2513295905542117,1.2516517677792558,1.252080339591006,-2.261574174,-2.261818188,-2.262242086
Part1_E(1.27)Part3_E(1.1)Part7_E(2.19)Part10_E(1.54)Part11_E(1.06),1.1,0.015,1.25,1.75,1.2711153896809564,1.271777360295975,1.2727229646616005,-2.277571507,-2.278049794,-2.279122712
Part1_E(1.72)Part3_E(2.08)Part7_E(1.47)Part10_E(1.39)Part11_E(1.2),2.08,0.015,1.25,1.75,1.2581238659922014,1.258446304381866,1.2589676672487875,-2.268191779,-2.26846993,-2.268860928
Part1_E(2.5)Part3_E(1.96)Part7_E(1.64)Part10_E(1.08)Part11_E(1.98),1.96,0.015,1.25,1.75,1.25326521484859,1.2536150558536787,1.254188994941243,-2.262521958,-2.262756605,-2.263336821
Part1_E(2.48)Part3_E(1.72)Part7_E(1.11)Part10_E(1.99)Part11_E(1.49),1.72,0.015,1.25,1.75,1.257490354,1.2578132253016407,1.2585117243273511,-2.266338529,-2.266665803,-2.267048594
Part1_E(1.93)Part3_E(2.28)Part7_E(2.4)Part10_E(2.19)Part11_E(2.39),2.28,0.015,1.25,1.75,1.2508720095763797,1.2512440666885294,1.251689199632656,-2.260650369,-2.261007413,-2.261380646
Part1_E(2.25)Part3_E(1.32)Part7_E(2.06)Part10_E(1.13)Part11_E(1.32),1.32,0.015,1.25,1.75,1.262650282881905,1.263028672829161,1.263938171334302,-2.270022593,-2.270448287,-2.270946484
Part1_E(2.19)Part3_E(1.38)Part7_E(1.19)Part10_E(1.24)Part11_E(1.21),1.38,0.015,1.25,1.75,1.2633508555604995,1.2637060046137565,1.2645759336710385,-2.271117449,-2.271513375,-2.271961089
Part1_E(2.5)Part3_E(1.59)Part7_E(2.42)Part10_E(2.19)Part11_E(1.4),1.59,0.015,1.25,1.75,1.2591372176911275,1.2594591445428625,1.260223087756994,-2.267604507,-2.267945453,-2.268346574
Part1_E(1.01)Part3_E(1.91)Part7_E(1.14)Part10_E(2.27)Part11_E(1.22),1.91,0.015,1.25,1.75,1.2603922829044285,1.2608539808488215,1.2613645494081018,-2.270081503,-2.270517741,-2.270958654
Part1_E(1.99)Part3_E(1.13)Part7_E(1.03)Part10_E(1.16)Part11_E(1.52),1.13,0.015,1.25,1.75,1.2627305058383735,1.2632994256414634,1.264233891326946,-2.26888479,-2.269430777,-2.270272602
Part1_E(2.33)Part3_E(1.93)Part7_E(1.22)Part10_E(1.09)Part11_E(2.47),1.93,0.015,1.25,1.75,1.251510070262305,1.2519110967357976,1.2524590719224211,-2.260453867,-2.260788,-2.261347707
Part1_E(2.44)Part3_E(2.08)Part7_E(1.25)Part10_E(1.35)Part11_E(1.72),2.08,0.015,1.25,1.75,1.2540231656289018,1.2543473480263048,1.2548888299569174,-2.263706357,-2.263972568,-2.264412471
Part1_E(1.18)Part3_E(1.64)Part7_E(1.42)Part10_E(2.33)Part11_E(1.06),1.64,0.015,1.25,1.75,1.264188739,1.2646653031615052,1.265291963298292,-2.27323927,-2.273607705,-2.274225757
Part1_E(2.1)Part3_E(1.83)Part7_E(1.85)Part10_E(1.65)Part11_E(2.2),1.83,0.015,1.25,1.75,1.2531789564406282,1.253604584276087,1.2541848985963409,-2.261975491,-2.262354862,-2.262902708
Part1_E(1.72)Part3_E(2.13)Part7_E(1.75)Part10_E(1.69)Part11_E(1.65),2.13,0.015,1.25,1.75,1.2548654073936838,1.2552344968766622,1.255727839788832,-2.264732163,-2.26501448,-2.265504018
Part1_E(2.22)Part3_E(1.92)Part7_E(1.96)Part10_E(1.49)Part11_E(1.31),1.92,0.015,1.25,1.75,1.2577394234592716,1.2580419340084132,1.2586491965746058,-2.267309417,-2.267603349,-2.267919294
Part1_E(1.09)Part3_E(1.11)Part7_E(2.13)Part10_E(1.01)Part11_E(1.79),1.11,0.015,1.25,1.75,1.2617069194229118,1.2625640885655076,1.263423048276768,-2.267620051,-2.268677073,-2.269203111
Part1_E(1.16)Part3_E(1.29)Part7_E(1.28)Part10_E(1.84)Part11_E(1.41),1.29,0.015,1.25,1.75,1.263846605452107,1.2645173397426157,1.265318359210085,-2.271111068,-2.271794946,-2.272507248
Part1_E(1.34)Part3_E(1.28)Part7_E(1.28)Part10_E(1.86)Part11_E(2.02),1.28,0.015,1.25,1.75,1.2580480896529742,1.2587574846583176,1.2595109125696986,-2.264824047,-2.265666933,-2.266167804
Part1_E(1.14)Part3_E(1.37)Part7_E(2.43)Part10_E(1.68)Part11_E(2.19),1.37,0.015,1.25,1.75,1.256639633,1.2573711831097705,1.2580337421792285,-2.263784901,-2.264747337,-2.264998891
Part1_E(1.66)Part3_E(2.08)Part7_E(1.42)Part10_E(1.59)Part11_E(2.04),2.08,0.015,1.25,1.75,1.2532239662332358,1.2536366953469047,1.2541262765708316,-2.262751942,-2.263151727,-2.263567179
Part1_E(2.04)Part3_E(2.01)Part7_E(2.07)Part10_E(1.19)Part11_E(1.22),2.01,0.015,1.25,1.75,1.258026030437308,1.258324759998873,1.2588895911783982,-2.267898534,-2.268183439,-2.268473445
Part1_E(1.77)Part3_E(1.36)Part7_E(1.51)Part10_E(1.78)Part11_E(1.13),1.36,0.015,1.25,1.75,1.265246843960037,1.265667492090499,1.2665185255227331,-2.273026964,-2.273474036,-2.273949191
Part1_E(2.42)Part3_E(1.63)Part7_E(1.28)Part10_E(1.21)Part11_E(1.94),1.63,0.015,1.25,1.75,1.255176201908864,1.2556040218400784,1.2562663248942232,-2.26347768,-2.263773344,-2.264474196
Part1_E(1.1)Part3_E(1.89)Part7_E(1.44)Part10_E(1.34)Part11_E(1.84),1.89,0.015,1.25,1.75,1.2558421283990575,1.256356661865138,1.2568633367082735,-2.265026366,-2.265643599,-2.265908431
Part1_E(2.19)Part3_E(1.67)Part7_E(2.37)Part10_E(2.41)Part11_E(1.17),1.67,0.015,1.25,1.75,1.26093845,1.2612501625431949,1.2619596119058636,-2.269892212,-2.270213822,-2.270558907
Part1_E(1.43)Part3_E(2.11)Part7_E(1.82)Part10_E(1.92)Part11_E(1.3),2.11,0.015,1.25,1.75,1.2575871716129208,1.2579572001740085,1.2584399385335765,-2.267665991,-2.26794117,-2.268414991
Part1_E(1.18)Part3_E(2.01)Part7_E(1.77)Part10_E(1.6)Part11_E(1.35),2.01,0.015,1.25,1.75,1.2582679264768517,1.2586953998588375,1.2591891807509932,-2.268088476,-2.268473699,-2.268925954
Part1_E(1.77)Part3_E(1.11)Part7_E(1.7)Part10_E(1.62)Part11_E(1.02),1.11,0.015,1.25,1.75,1.2704377404616634,1.270873764500478,1.271927194873956,-2.276874544,-2.277387562,-2.277941468
Part1_E(2.16)Part3_E(2.04)Part7_E(1.15)Part10_E(2.12)Part11_E(2.37),2.04,0.015,1.25,1.75,1.251599804391089,1.2519912735631251,1.2525058470295145,-2.260866489,-2.261202626,-2.261708133
Part1_E(1.12)Part3_E(1.77)Part7_E(1.3)Part10_E(2.22)Part11_E(2.36),1.77,0.015,1.25,1.75,1.253723010589874,1.2543045598530995,1.2548096353759477,-2.262288871,-2.263080048,-2.263187699
Part1_E(1.42)Part3_E(1.23)Part7_E(2.4)Part10_E(1.59)Part11_E(1.75),1.23,0.015,1.25,1.75,1.2604611442627878,1.261139758,1.2619679143540588,-2.267124178,-2.267839884,-2.268566055
Part1_E(2.17)Part3_E(1.13)Part7_E(1.12)Part10_E(1.29)Part11_E(1.11),1.13,0.015,1.25,1.75,1.267861764424475,1.268223495908479,1.2692904317506812,-2.274301017,-2.274756896,-2.275283874
Part1_E(2.17)Part3_E(2.06)Part7_E(1.37)Part11_E(1.05),2.06,0.015,1.25,1.75,1.258898451774754,1.2591536554351697,1.2597054255913558,-2.269028359,-2.269272208,-2.269509415
Part1_E(1.18)Part3_E(1.69)Part7_E(1.63)Part10_E(2.25)Part11_E(1.1),1.69,0.015,1.25,1.75,1.2632107731776117,1.2636811715060785,1.264286901,-2.27238423,-2.272753091,-2.273351432
Part1_E(2.29)Part3_E(1.41)Part7_E(2.38)Part10_E(1.56)Part11_E(1.09),1.41,0.015,1.25,1.75,1.264328943951986,1.264634637435751,1.2654944522099678,-2.272338821,-2.27268922,-2.273079209
Part1_E(1.37)Part3_E(1.27)Part7_E(1.54)Part10_E(1.65)Part11_E(2.16),1.27,0.015,1.25,1.75,1.2570992051330954,1.2578197725115634,1.258561775243647,-2.263741335,-2.264621353,-2.26507271
Part1_E(2.14)Part3_E(1.07)Part7_E(1.53)Part10_E(2.12)Part11_E(1.72),1.07,0.015,1.25,1.75,1.2610159757960906,1.2616075388278822,1.262582677542564,-2.266624491,-2.267038417,-2.268195473
Part1_E(2.49)Part3_E(1.4)Part7_E(2.18)Part10_E(1.73)Part11_E(2.38),1.4,0.015,1.25,1.75,1.2539620634401014,1.2544511262506866,1.255207831173103,-2.261095586,-2.261510528,-2.262291895
Part1_E(2.08)Part3_E(1.73)Part7_E(1.37)Part10_E(2.24)Part11_E(2.43),1.73,0.015,1.25,1.75,1.252633146669514,1.2530971908498658,1.2536917269780534,-2.261019096,-2.261463979,-2.262006217
Part1_E(1.57)Part3_E(1.09)Part7_E(1.18)Part10_E(1.73)Part11_E(1.4),1.09,0.015,1.25,1.75,1.265338261928927,1.265970478381524,1.2669604381027977,-2.271356209,-2.271900105,-2.272925243
Part1_E(1.96)Part3_E(1.7)Part7_E(2.38)Part10_E(1.7)Part11_E(1.33),1.7,0.015,1.25,1.75,1.259517392420514,1.2598842564405912,1.260561751500256,-2.268448718,-2.268811745,-2.269203663
Part1_E(1.74)Part3_E(2.32)Part7_E(1.67)Part10_E(2.08)Part11_E(2.22),2.32,0.015,1.25,1.75,1.2514804631461365,1.2518534897255775,1.2522861191399326,-2.261414572,-2.261782305,-2.262128688
Part1_E(1.76)Part3_E(1.82)Part7_E(1.5)Part10_E(1.87)Part11_E(1.02),1.82,0.015,1.25,1.75,1.2617439537388455,1.2620682878085232,1.2626801145395086,-2.271320125,-2.271636449,-2.271937011
Part1_E(1.19)Part3_E(1.83)Part7_E(2.47)Part10_E(2.06)Part11_E(1.14),1.83,0.015,1.25,1.75,1.261465318575092,1.261905304638639,1.2624575881658264,-2.27101224,-2.271357511,-2.271901017
Part1_E(2.28)Part3_E(2.3)Part7_E(1.68)Part10_E(1.6)Part11_E(1.18),2.3,0.015,1.25,1.75,1.256197376349068,1.2564407139979663,1.256931405374884,-2.26670038,-2.266924703,-2.267148347
Part1_E(2.3)Part3_E(1.66)Part7_E(1.7)Part10_E(1.68)Part11_E(1.61),1.66,0.015,1.25,1.75,1.2572090682697146,1.2575973829806228,1.2582815767784763,-2.265800525,-2.266142361,-2.266702599
Part1_E(2.25)Part3_E(2.04)Part7_E(2.5)Part10_E(2.14)Part11_E(1.7),2.04,0.015,1.25,1.75,1.2544930832032946,1.2548477434586376,1.2553712565329465,-2.264129442,-2.264293306,-2.264929827
Part1_E(1.14)Part3_E(2.03)Part7_E(2.34)Part10_E(2.33)Part11_E(2.34),2.03,0.015,1.25,1.75,1.2526894856654611,1.253189784307416,1.2536339123994935,-2.261959721,-2.262631652,-2.262731519
Part1_E(2.3)Part3_E(1.62)Part7_E(1.23)Part10_E(2.42),1.62,0.015,1.25,1.75,1.2631019043927485,1.263360731957118,1.2640862941454312,-2.272040387,-2.272327162,-2.272627916
Part1_E(1.23)Part3_E(2.04)Part7_E(1.93)Part10_E(1.19)Part11_E(1.54),2.04,0.015,1.25,1.75,1.256657716460867,1.257090941268947,1.2575775862917675,-2.266405325,-2.266828978,-2.267231352
Part1_E(1.26)Part3_E(1.38)Part7_E(2.22)Part10_E(2.33)Part11_E(1.49),1.38,0.015,1.25,1.75,1.2618983124140637,1.2625159046435472,1.2632674133119186,-2.269533989,-2.270147504,-2.270830361
Part1_E(2.11)Part3_E(1.9)Part7_E(1.86)Part10_E(1.38)Part11_E(2.31),1.9,0.015,1.25,1.75,1.2524091525392151,1.252827186480396,1.2533802011537891,-2.261349281,-2.261714462,-2.262258243
Part1_E(2.23)Part3_E(1.88)Part7_E(2.23)Part10_E(1.34)Part11_E(1.54),1.88,0.015,1.25,1.75,1.2563597371392556,1.256712562161762,1.257310515114733,-2.265669024,-2.265966838,-2.266447779
Part1_E(2.03)Part3_E(2.26)Part7_E(1.56)Part10_E(1.08)Part11_E(1.4),2.26,0.015,1.25,1.75,1.2552782382221428,1.2555835946724996,1.2560592327571591,-2.265558642,-2.265804092,-2.266177163
Part1_E(1.04)Part3_E(1.33)Part7_E(1.68)Part10_E(1.54)Part11_E(2.06),1.33,0.015,1.25,1.75,1.2578932262350024,1.2586614477772895,1.259346486793506,-2.264923197,-2.265938544,-2.266191389
Part1_E(1.5)Part3_E(1.32)Part7_E(1.88)Part10_E(2.21)Part11_E(1.48),1.32,0.015,1.25,1.75,1.2621118002750829,1.2626907077075296,1.2635007555142368,-2.269453448,-2.269949558,-2.270782516
Part1_E(2.41)Part3_E(2.09)Part7_E(1.55)Part10_E(2.29)Part11_E(1.73),2.09,0.015,1.25,1.75,1.2539490391992458,1.254275076078761,1.2548120405739325,-2.26364969,-2.263918525,-2.264356445
Part1_E(1.73)Part3_E(1.19)Part7_E(1.52)Part10_E(2.45)Part11_E(2.16),1.19,0.015,1.25,1.75,1.257099883973438,1.2577703325147511,1.258597393030757,-2.263260554,-2.263988189,-2.264697557
Part1_E(2.26)Part3_E(1.27)Part7_E(1.02)Part10_E(1.8)Part11_E(1.46),1.27,0.015,1.25,1.75,1.261643556551721,1.2620592948971625,1.2629937964981774,-2.268640254,-2.269103295,-2.269659162
Part1_E(1.32)Part3_E(1.71)Part10_E(1.22)Part11_E(2.5),1.71,0.015,1.25,1.75,1.253152030194303,1.253728778314219,1.254259111769134,-2.261460316,-2.262218236,-2.262394051
Part1_E(2.44)Part3_E(1.49)Part7_E(1.57)Part10_E(1.91)Part11_E(1.86),1.49,0.015,1.25,1.75,1.2564611753386858,1.256910258385094,1.2576346845735658,-2.264286336,-2.264531866,-2.265409397
Part1_E(1.48)Part3_E(1.35)Part7_E(2.45)Part10_E(2.32)Part11_E(1.78),1.35,0.015,1.25,1.75,1.2591706616667515,1.2597877075532014,1.2605494913364648,-2.266443133,-2.267073412,-2.267754285
Part1_E(1.22)Part3_E(1.55)Part7_E(1.1)Part10_E(2.17)Part11_E(1.52),1.55,0.015,1.25,1.75,1.2602240957396462,1.2607922193844938,1.261452817071569,-2.268548277,-2.269124009,-2.269686881
Part1_E(1.57)Part3_E(2.39)Part7_E(1.14)Part10_E(2.42)Part11_E(1.75),2.39,0.015,1.25,1.75,1.2533004473212617,1.2536499532105123,1.2540711298512146,-2.263611828,-2.263909566,-2.264310631
Part1_E(1.45)Part3_E(2.45)Part7_E(2.3)Part10_E(2.34)Part11_E(2.37),2.45,0.015,1.25,1.75,1.2507785603370152,1.251160600969936,1.2515448183904565,-2.260880114,-2.261334716,-2.261519192
Part1_E(1.68)Part3_E(2.32)Part7_E(1.59)Part10_E(1.75)Part11_E(2.42),2.32,0.015,1.25,1.75,1.2508449493498237,1.2512319919659425,1.2516528235504438,-2.260688697,-2.261112629,-2.26138513
Part1_E(1.4)Part3_E(1.02)Part7_E(2.25)Part10_E(2.27)Part11_E(1.43),1.02,0.015,1.25,1.75,1.2661399981324086,1.266870184622243,1.2679007854716065,-2.271619682,-2.272306003,-2.273388991
Part1_E(1.22)Part3_E(1.64)Part7_E(1.45)Part10_E(1.99)Part11_E(1.16),1.64,0.015,1.25,1.75,1.2629512070649582,1.2634374899566123,1.264068999998865,-2.27190249,-2.272290371,-2.272918439
Part1_E(2.14)Part3_E(1.68)Part7_E(1.21)Part10_E(2.35)Part11_E(2.29),1.68,0.015,1.25,1.75,1.2534013204725465,1.2538603994742168,1.2544869414821112,-2.261689617,-2.262093415,-2.262724469
Part1_E(1.94)Part3_E(1.07)Part7_E(1.8)Part10_E(2.11)Part11_E(2.49),1.07,0.015,1.25,1.75,1.255392025944372,1.256104292122694,1.256972680097953,-2.260572863,-2.261382471,-2.262096799
Part1_E(1.59)Part3_E(1.29)Part7_E(1.58)Part10_E(1.1)Part11_E(1.4),1.29,0.015,1.25,1.75,1.2630968016620188,1.2636495413184348,1.2644926410038724,-2.270339413,-2.270792058,-2.271652626
Part1_E(1.91)Part3_E(1.86)Part7_E(2.28)Part10_E(1.32)Part11_E(1.63),1.86,0.015,1.25,1.75,1.2562548728811025,1.2566479226552223,1.2572348268692364,-2.265472937,-2.265760148,-2.266348466
Part1_E(1.19)Part3_E(1.15)Part7_E(1.43)Part10_E(1.5)Part11_E(1.76),1.15,0.015,1.25,1.75,1.2614562695536848,1.2622480381392134,1.2630986932890869,-2.267644936,-2.268575882,-2.269180167
Part1_E(2.46)Part3_E(1.08)Part7_E(2.5)Part10_E(2.05)Part11_E(1.54),1.08,0.015,1.25,1.75,1.2624221502067228,1.2628541321543436,1.2639507334274631,-2.268130392,-2.268653327,-2.269315689
Part1_E(1.13)Part3_E(1.89)Part7_E(2.04)Part10_E(1.84)Part11_E(1.85),1.89,0.015,1.25,1.75,1.2557435280149685,1.2562542566123331,1.2567631765271252,-2.264920982,-2.265527468,-2.265804681
Part1_E(1.77)Part3_E(1.19)Part7_E(1.73)Part10_E(1.23)Part11_E(1.7),1.19,0.015,1.25,1.75,1.2606943971269458,1.2612928384121511,1.262189039123651,-2.267133791,-2.26765764,-2.268590062
Part1_E(1.95)Part3_E(1.01)Part7_E(1.29)Part10_E(1.1)Part11_E(1.35),1.01,0.015,1.25,1.75,1.2663111023913296,1.2668297207221637,1.2679708296980106,-2.271665118,-2.272271096,-2.272993041
Part1_E(1.33)Part3_E(2.31)Part7_E(1.06)Part10_E(1.2)Part11_E(1.41),2.31,0.015,1.25,1.75,1.255806212626645,1.256164435692144,1.2565906297688725,-2.266200301,-2.266487038,-2.266902662
Part1_E(2.08)Part3_E(1.33)Part7_E(1.35)Part10_E(1.94)Part11_E(1.43),1.33,0.015,1.25,1.75,1.2616174491951917,1.2620488924993023,1.2629295620069527,-2.268968633,-2.269430615,-2.269968818
Part1_E(2.1)Part3_E(2.35)Part7_E(2.12)Part10_E(1.23)Part11_E(1.47),2.35,0.015,1.25,1.75,1.2543436924071594,1.2546393965080704,1.2550968823404427,-2.264741318,-2.26497734,-2.265338641
Part1_E(1.62)Part3_E(2.19)Part7_E(2.12)Part10_E(1.02)Part11_E(2.16),2.19,0.015,1.25,1.75,1.252303600576908,1.2527066064911587,1.2531619842006592,-2.262009733,-2.262426357,-2.262768162
Part1_E(1.58)Part3_E(2.06)Part7_E(1.13)Part10_E(2.31)Part11_E(1.81),2.06,0.015,1.25,1.75,1.254517120855237,1.254926393601321,1.255425115373907,-2.264130488,-2.264500654,-2.264961748
Part1_E(1.18)Part3_E(1.25)Part7_E(2.19)Part10_E(2.27)Part11_E(2.3),1.25,0.015,1.25,1.75,1.2565789707009545,1.25737341,1.2580786084786306,-2.263051419,-2.264111033,-2.264362719
Part1_E(2.37)Part3_E(1.98)Part7_E(2.28)Part10_E(2.5)Part11_E(1.98),1.98,0.015,1.25,1.75,1.253280432397175,1.2536384308543371,1.2541997750012728,-2.262590453,-2.262841223,-2.263407408
Part1_E(1.45)Part3_E(1.86)Part7_E(1.83)Part10_E(1.07)Part11_E(2.46),1.86,0.015,1.25,1.75,1.2525745576051346,1.2530858301636705,1.2535908155834992,-2.261346479,-2.26198097,-2.262214494
Part1_E(1.83)Part3_E(1.58)Part7_E(1.07)Part10_E(2.39)Part11_E(2.2),1.58,0.015,1.25,1.75,1.2546086628469546,1.2551272711173738,1.255774826550835,-2.262597444,-2.263116794,-2.263689145
Part1_E(1.31)Part3_E(1.7)Part7_E(1.22)Part10_E(1.05)Part11_E(1.44),1.7,0.015,1.25,1.75,1.2595693725890715,1.2600633274834252,1.260672398577756,-2.268470817,-2.268914032,-2.269501263
Part1_E(1.64)Part3_E(2.03)Part7_E(2.41)Part10_E(1.41)Part11_E(1.05),2.03,0.015,1.25,1.75,1.2598725343251689,1.2601895434150483,1.2607176909406967,-2.269957263,-2.270255422,-2.270529601
Part1_E(2.01)Part3_E(1.03)Part7_E(2.23)Part10_E(1.42)Part11_E(2.01),1.03,0.015,1.25,1.75,1.2588904481856913,1.2595456835204064,1.2605373451235449,-2.264004994,-2.264621257,-2.26568526
Part1_E(1.2)Part3_E(2.48)Part7_E(1.13)Part10_E(1.17)Part11_E(1.48),2.48,0.015,1.25,1.75,1.2546964031508334,1.255045659176546,1.2554272844267222,-2.265331491,-2.265659463,-2.265976387
Part1_E(1.88)Part3_E(1.58)Part7_E(1.61)Part10_E(2.03)Part11_E(1.1),1.58,0.015,1.25,1.75,1.2629922096711137,1.2633476872456646,1.2640795458493552,-2.271715409,-2.272080503,-2.272456085
Part1_E(1.1)Part3_E(1.66)Part7_E(2.42)Part10_E(2.32)Part11_E(1.87),1.66,0.015,1.25,1.75,1.2569978191306097,1.2575883824038672,1.2581671882932457,-2.265478581,-2.266199414,-2.266501611
Part1_E(1.99)Part3_E(1.34)Part7_E(1.99)Part10_E(1.1)Part11_E(1.47),1.34,0.015,1.25,1.75,1.2612407184591627,1.261719680841481,1.2625532587577843,-2.268636988,-2.269089727,-2.269788045
Part1_E(1.81)Part3_E(1.25)Part7_E(1.85)Part10_E(1.14)Part11_E(2.3),1.25,0.015,1.25,1.75,1.2557818670079264,1.2564237128252096,1.2572054578402891,-2.262216634,-2.262917938,-2.263569661
Part1_E(1.27)Part3_E(1.45)Part7_E(1.73)Part10_E(1.42)Part11_E(1.56),1.45,0.015,1.25,1.75,1.2606016677457812,1.2612000214121766,1.2619101160354151,-2.268493759,-2.269101511,-2.269719447
Part1_E(2.49)Part3_E(1.91)Part7_E(2.2)Part10_E(1.59)Part11_E(1.6),1.91,0.015,1.25,1.75,1.2555564311682703,1.2558695676321567,1.2564901682614733,-2.264882794,-2.265186019,-2.265538901
Part1_E(1.43)Part3_E(1.46)Part7_E(2.39)Part10_E(1.07)Part11_E(1.59),1.46,0.015,1.25,1.75,1.2599792271246717,1.2605425133599608,1.2612604510169472,-2.26788372,-2.268412596,-2.269104132
Part1_E(1.02)Part3_E(1.34)Part7_E(1.67)Part10_E(1.4)Part11_E(2.16),1.34,0.015,1.25,1.75,1.257178989176696,1.2579555953027872,1.2586191038539192,-2.264204188,-2.265257426,-2.265442536
Part1_E(1.98)Part3_E(1.72)Part7_E(1.38)Part10_E(2.01)Part11_E(1.43),1.72,0.015,1.25,1.75,1.2585055282406157,1.2588994324490914,1.259545210189997,-2.267436502,-2.267781453,-2.268305327
Part1_E(2.11)Part3_E(1.28)Part7_E(1.44)Part10_E(1.88)Part11_E(1.08),1.28,0.015,1.25,1.75,1.2663373619503158,1.2666855994561823,1.2676229438847468,-2.273724979,-2.274132566,-2.274584034
Part1_E(1.76)Part3_E(2)Part7_E(2.15)Part10_E(2.2)Part11_E(1.98),2.0,0.015,1.25,1.75,1.2537564098412095,1.254169995,1.2546901374685255,-2.263127515,-2.263496625,-2.263989772
Part1_E(1.74)Part7_E(1.73)Part10_E(1.7)Part11_E(1.37),1.0,0.015,1.25,1.75,1.266509654174104,1.2671553387236394,1.2681989179188902,-2.271860712,-2.27230799,-2.273546973
Part1_E(1.61)Part3_E(1.69)Part7_E(1.44)Part10_E(2.31)Part11_E(1.61),1.69,0.015,1.25,1.75,1.2578516976397984,1.2583187837468517,1.2589485646992953,-2.266587138,-2.266970719,-2.267606304
Part1_E(1.5)Part3_E(1.81)Part7_E(1.55)Part10_E(2.13)Part11_E(1.11),1.81,0.015,1.25,1.75,1.2613454091299774,1.2617543286536326,1.2623109286599246,-2.270842443,-2.271186137,-2.271641248
Part1_E(1.2)Part3_E(1.22)Part7_E(1.08)Part10_E(1.99)Part11_E(1.12),1.22,0.015,1.25,1.75,1.2684738385326422,1.269100520837724,1.2699730171630892,-2.275621852,-2.276146994,-2.277035762
Part1_E(1.08)Part3_E(1.44)Part7_E(1.22)Part10_E(1.67)Part11_E(1.56),1.44,0.015,1.25,1.75,1.26103989,1.2616886733710544,1.2623840210163535,-2.268899739,-2.269627191,-2.270128297
Part1_E(1.01)Part3_E(1.7)Part7_E(2.11)Part10_E(1.35)Part11_E(2.14),1.7,0.015,1.25,1.75,1.2552829572904929,1.2558956554014526,1.2564281797672523,-2.263744826,-2.264571137,-2.264703263
Part1_E(1.73)Part3_E(1.3)Part7_E(2.45)Part10_E(1.42)Part11_E(1.3),1.3,0.015,1.25,1.75,1.2638715360875328,1.2643991820327252,1.2652128762067798,-2.271230634,-2.271713564,-2.272420422
Part1_E(1.21)Part3_E(1.7)Part7_E(1.69)Part10_E(1.62)Part11_E(2.39),1.7,0.015,1.25,1.75,1.253799693572715,1.2543919571414228,1.2549238082714993,-2.262129646,-2.26291798,-2.263074007
Part1_E(1.76)Part3_E(1.14)Part7_E(2.14)Part10_E(1.96)Part11_E(1.43),1.14,0.015,1.25,1.75,1.2640292866912073,1.264624837227324,1.2655497318979594,-2.27036754,-2.27077958,-2.271860424
Part1_E(1.04)Part3_E(2.41)Part7_E(1.1)Part10_E(2.11)Part11_E(2.14),2.41,0.015,1.25,1.75,1.252108883926508,1.2525245489239865,1.2528943198838087,-2.262249505,-2.262802015,-2.262880588
Part1_E(1.11)Part3_E(1.45)Part7_E(1.09)Part10_E(1.56)Part11_E(1.31),1.45,0.015,1.25,1.75,1.263427976311769,1.264027456301346,1.2647379176709497,-2.271531769,-2.27211565,-2.272759086
Part1_E(1.63)Part3_E(1.09)Part7_E(1.02)Part10_E(2.05)Part11_E(1.58),1.09,0.015,1.25,1.75,1.2630647817849028,1.263718584414547,1.2646914320647444,-2.268939551,-2.269523113,-2.270541663
Part1_E(2.03)Part3_E(1.17)Part7_E(2.06)Part10_E(1.49)Part11_E(1.19),1.17,0.015,1.25,1.75,1.2663511363269897,1.2667647250546672,1.2677793838575049,-2.272995345,-2.273479421,-2.274032817
Part1_E(1.54)Part3_E(1.63)Part7_E(1.87)Part10_E(2.1)Part11_E(1.46),1.63,0.015,1.25,1.75,1.2595657607812616,1.2600405028869237,1.260696275380596,-2.268212252,-2.268593901,-2.269254344
