File Name,Part3_E,Pressure,Inner_Radius,Outer_Radius,inner_y1,inner_y2,outer_y1,outer_y2
Part1_E(1.78)Part3_E(1.32)Part7_E(1.4)Part10_E(2.06)Part11_E(2.48)Pressure(0.015),1.32,0.015,1.25,1.75,1.304777081718453,1.310553385539191,-2.290592530637815,-2.3000330857050724
Part1_E(1.93)Part3_E(1.57)Part10_E(2.45)Part11_E(1.19)Pressure(0.015),1.57,0.015,1.25,1.75,1.3964023261131364,1.4011704401632177,-2.387331102172866,-2.3935593674187
Part1_E(2)Part3_E(1.81)Part7_E(1.32)Part10_E(2.06)Part11_E(1.15)Pressure(0.015),1.81,0.015,1.25,1.75,1.3744837104883072,1.3784473949837008,-2.368494527602878,-2.3735816211467484
Part1_E(1.58)Part3_E(2.15)Part7_E(2.14)Part10_E(1.51)Part11_E(1.62)Pressure(0.015),2.15,0.015,1.25,1.75,1.3135039474572412,1.3167386993159629,-2.3101995198638567,-2.314645578695248
Part1_E(1.94)Part3_E(1.6)Part7_E(2.16)Part10_E(1.89)Part11_E(1.45)Pressure(0.015),1.6,0.015,1.25,1.75,1.320165619796816,1.3248623468693506,-2.3109855168346884,-2.318014434598939
Part1_E(2.05)Part3_E(1.01)Part7_E(2.37)Part10_E(1.54)Part11_E(1.25)Pressure(0.015),1.01,0.015,1.25,1.75,1.3720653985672688,1.3809978031137389,-2.3499046169732574,-2.363635091146753
Part1_E(2.26)Part3_E(1.53)Part7_E(2.14)Part10_E(1.53)Part11_E(2.38)Pressure(0.015),1.53,0.015,1.25,1.75,1.2995904684152222,1.304468921642843,-2.289116327793052,-2.2968925836286203
Part1_E(1.89)Part3_E(2.39)Part7_E(1.59)Part10_E(1.68)Part11_E(1.42)Pressure(0.015),2.39,0.015,1.25,1.75,1.3339365260859588,1.3367461074344238,-2.332713700028539,-2.3362529071678773
Part1_E(2.31)Part3_E(1.99)Part7_E(1.06)Part10_E(1.42)Part11_E(2.39)Pressure(0.015),1.99,0.015,1.25,1.75,1.3557910682723386,1.3593417188302477,-2.351542351351004,-2.356144149055397
Part1_E(1.3)Part3_E(1.69)Part7_E(1.42)Part10_E(2.4)Part11_E(2.5)Pressure(0.015),1.69,0.015,1.25,1.75,1.2801281711471553,1.2842581938623077,-2.271625215289297,-2.278232336364204
Part1_E(1.64)Part3_E(1.34)Part7_E(1.97)Part10_E(2.45)Part11_E(1.96)Pressure(0.015),1.34,0.015,1.25,1.75,1.277393694114442,1.28275274569009,-2.263244633452953,-2.272596639812202
Part1_E(2)Part3_E(2.37)Part7_E(1.27)Part10_E(1.58)Part11_E(1.03)Pressure(0.015),2.37,0.015,1.25,1.75,1.3779040623240502,1.3805687154499882,-2.377048338725867,-2.379936803422746
Part1_E(1.63)Part3_E(1.07)Part7_E(1.87)Part10_E(1.63)Part11_E(1.54)Pressure(0.015),1.07,0.015,1.25,1.75,1.3600016739378424,1.3680390141553092,-2.339733284815409,-2.3523145439523927
Part1_E(2.02)Part3_E(1.85)Part7_E(2.11)Part10_E(1.79)Part11_E(1.35)Pressure(0.015),1.85,0.015,1.25,1.75,1.3278989434086446,1.3318570079453944,-2.321937520155496,-2.327505705016629
Part1_E(2.14)Part3_E(1.11)Part7_E(2.3)Part10_E(1.49)Part11_E(1.25)Pressure(0.015),1.11,0.015,1.25,1.75,1.3784523828096105,1.3862363241796225,-2.3595571240684,-2.3712624124647106
Part1_E(1.04)Part3_E(1.3)Part7_E(1.89)Part10_E(1.06)Part11_E(2.28)Pressure(0.015),1.3,0.015,1.25,1.75,1.3421189363370778,1.3481118792585265,-2.327750167239353,-2.3367578623734664
Part1_E(1.95)Part3_E(1.13)Part7_E(1.94)Part10_E(1.17)Part11_E(1.62)Pressure(0.015),1.13,0.015,1.25,1.75,1.3989251147434134,1.4065323839827686,-2.3806133874066178,-2.39175247314761
Part1_E(1.65)Part3_E(1.42)Part7_E(2.46)Part10_E(2.08)Part11_E(1.79)Pressure(0.015),1.42,0.015,1.25,1.75,1.2803788725654477,1.2854379220504302,-2.267795082861584,-2.27640204798164
Part1_E(1.69)Part3_E(2.14)Part7_E(2.12)Part10_E(1.76)Part11_E(1.73)Pressure(0.015),2.14,0.015,1.25,1.75,1.2999834031186457,1.303254978166687,-2.296375906872924,-2.3010658663380337
Part1_E(1.87)Part3_E(2.04)Part7_E(2.09)Part10_E(1.89)Part11_E(1.19)Pressure(0.015),2.04,0.015,1.25,1.75,1.3278702509904154,1.331340216654758,-2.3237929924912306,-2.3285204079789787
Part1_E(1.54)Part3_E(1.23)Part7_E(1.67)Part10_E(2.06)Part11_E(1.54)Pressure(0.015),1.23,0.015,1.25,1.75,1.3367398604391485,1.3432689007654666,-2.320806145138705,-2.330993264964634
Part1_E(2.36)Part3_E(1.32)Part7_E(1.95)Part10_E(2.15)Part11_E(1.95)Pressure(0.015),1.32,0.015,1.25,1.75,1.2974199793484908,1.303183579656109,-2.283173448220757,-2.2927678563008898
Part1_E(2.3)Part3_E(2.09)Part7_E(2.44)Part10_E(1.78)Part11_E(2.11)Pressure(0.015),2.09,0.015,1.25,1.75,1.2829353157777248,1.2863121327850018,-2.278546105126961,-2.2837631797974707
Part1_E(1.37)Part3_E(1.29)Part7_E(2.43)Part10_E(2.5)Part11_E(2.47)Pressure(0.015),1.29,0.015,1.25,1.75,1.241075142269459,1.2459272428218124,-2.2250982604149625,-2.2349713683688863
Part1_E(2.08)Part3_E(2.32)Part7_E(1.85)Part10_E(2.43)Part11_E(1.13)Pressure(0.015),2.32,0.015,1.25,1.75,1.317137197837074,1.3201229281859386,-2.3151549205127826,-2.31918226590463
Part1_E(1.87)Part3_E(1.2)Part7_E(1.74)Part10_E(1.11)Part11_E(1.22)Pressure(0.015),1.2,0.015,1.25,1.75,1.462493382766275,1.4693424889301527,-2.4460521294417426,-2.4551917224649213
Part1_E(1.28)Part3_E(1.8)Part7_E(2.43)Part10_E(1.07)Part11_E(2.48)Pressure(0.015),1.8,0.015,1.25,1.75,1.29975045059451,1.3036991137030018,-2.2928912405610853,-2.2987460867994263
Part1_E(2.32)Part3_E(1.76)Part7_E(2.44)Part10_E(2.47)Part11_E(1.31)Pressure(0.015),1.76,0.015,1.25,1.75,1.2964473699768335,1.3006061638195618,-2.289027301997924,-2.295465820320673
Part1_E(1.72)Part3_E(2.03)Part7_E(1.95)Part10_E(1.43)Part11_E(2.32)Pressure(0.015),2.03,0.015,1.25,1.75,1.3019108110093602,1.3053994979980628,-2.2973868350389552,-2.30244188853396
Part1_E(2.12)Part3_E(2.47)Part7_E(1.26)Part10_E(1.92)Part11_E(1.44)Pressure(0.015),2.47,0.015,1.25,1.75,1.3393558745850265,1.34203722860877,-2.338726795761167,-2.3420216145236843
Part1_E(1.17)Part3_E(1.01)Part7_E(2.11)Part10_E(2.04)Part11_E(2.13)Pressure(0.015),1.01,0.015,1.25,1.75,1.267669653851228,1.275031453442243,-2.24448509885138,-2.2585569237649605
Part1_E(1.83)Part3_E(1.23)Part7_E(2.28)Part10_E(1.75)Part11_E(2.06)Pressure(0.015),1.23,0.015,1.25,1.75,1.2918752688394153,1.2980085977693987,-2.275526012744528,-2.2860810074982267
Part1_E(1.77)Part3_E(1.86)Part7_E(1.31)Part10_E(1.17)Part11_E(1.89)Pressure(0.015),1.86,0.015,1.25,1.75,1.3764462561971638,1.3802260783822853,-2.371039157652979,-2.375788615555755
Part1_E(2.5)Part3_E(1.69)Part7_E(1.18)Part10_E(1.43)Part11_E(1.5)Pressure(0.015),1.69,0.015,1.25,1.75,1.407652634558058,1.411921572435043,-2.400344559309691,-2.405636006512486
Part1_E(1.5)Part3_E(2.4)Part7_E(1.44)Part10_E(2.27)Part11_E(2.12)Pressure(0.015),2.4,0.015,1.25,1.75,1.2896290943143758,1.2924577044561243,-2.2877574574118387,-2.291779178076901
Part1_E(1.1)Part3_E(1.82)Part7_E(1.47)Part10_E(2.22)Part11_E(2.16)Pressure(0.015),1.82,0.015,1.25,1.75,1.2892236574379714,1.2930500331406638,-2.282444174388208,-2.288201224906929
Part1_E(1.15)Part3_E(1.91)Part7_E(2.4)Part10_E(2.02)Part11_E(2.28)Pressure(0.015),1.91,0.015,1.25,1.75,1.2604305485213831,1.2638769331768331,-2.254029852803941,-2.259690521602564
Part1_E(2.16)Part3_E(1.93)Part7_E(1.93)Part10_E(1.87)Part11_E(1.58)Pressure(0.015),1.93,0.015,1.25,1.75,1.31783659391302,1.3216041035308177,-2.312576413929128,-2.317950284087892
Part1_E(1.71)Part3_E(1.84)Part7_E(1.14)Part10_E(2.47)Part11_E(2.34)Pressure(0.015),1.84,0.015,1.25,1.75,1.303551240193063,1.3074707401295949,-2.297168695435348,-2.30298258078016
Part1_E(1.65)Part3_E(2.5)Part7_E(2.44)Part10_E(2.29)Part11_E(1.96)Pressure(0.015),2.5,0.015,1.25,1.75,1.265664676761891,1.2683341206925476,-2.2638430225841444,-2.2679772094631043
Part1_E(1.99)Part3_E(1.58)Part7_E(2.06)Part10_E(1.13)Part11_E(1.49)Pressure(0.015),1.58,0.015,1.25,1.75,1.376762654496483,1.3815404333385617,-2.3677440590884724,-2.3742046749964376
Part1_E(1.73)Part3_E(1.27)Part7_E(1.43)Part10_E(1.72)Part11_E(1.74)Pressure(0.015),1.27,0.015,1.25,1.75,1.3655197919472717,1.371924611033195,-2.350708953275769,-2.3601668788484687
Part1_E(2.24)Part3_E(1.17)Part7_E(1.71)Part10_E(1.55)Part11_E(2.08)Pressure(0.015),1.17,0.015,1.25,1.75,1.3417652403799032,1.348853297847734,-2.32442148155464,-2.335511402006225
Part1_E(2.02)Part3_E(1.07)Part7_E(1.88)Part10_E(2.23)Part11_E(2.4)Pressure(0.015),1.07,0.015,1.25,1.75,1.2723537469047153,1.2792638467591566,-2.251341016575854,-2.2643422879234567
Part1_E(2.35)Part3_E(2.24)Part7_E(2.07)Part10_E(1.2)Part11_E(1.06)Pressure(0.015),2.24,0.015,1.25,1.75,1.369749777008188,1.372707320324318,-2.3678268249903978,-2.371292029678385
Part1_E(2.11)Part7_E(1.09)Part10_E(1.85)Part11_E(1.41)Pressure(0.015),1.0,0.015,1.25,1.75,1.458827927520087,1.4680567969042977,-2.436185683687881,-2.4492045760008363
Part1_E(2.21)Part3_E(1.07)Part7_E(1.2)Part10_E(2.48)Part11_E(1.73)Pressure(0.015),1.07,0.015,1.25,1.75,1.3533473007820391,1.361398808878456,-2.3331455468210422,-2.345786547259461
Part1_E(2.39)Part3_E(1.68)Part7_E(1.19)Part10_E(1.89)Part11_E(2.07)Pressure(0.015),1.68,0.015,1.25,1.75,1.3449278320981992,1.3494149647401514,-2.337094015162505,-2.3434143718458085
Part1_E(1.13)Part3_E(1.1)Part7_E(2.02)Part10_E(1.37)Part11_E(1.57)Pressure(0.015),1.1,0.015,1.25,1.75,1.3603959437495752,1.368031228905241,-2.3409474217106885,-2.352791496471267
Part1_E(1.52)Part3_E(2.05)Part7_E(2.28)Part10_E(2.32)Part11_E(1.53)Pressure(0.015),2.05,0.015,1.25,1.75,1.2838403475141698,1.2872210412898606,-2.2791944188535247,-2.284306258144536
Part1_E(2.39)Part3_E(1.52)Part7_E(1.54)Part10_E(2.36)Part11_E(1.96)Pressure(0.015),1.52,0.015,1.25,1.75,1.308685947819027,1.313671908955245,-2.298177848453934,-2.3059682318407764
Part1_E(1.96)Part3_E(1.89)Part7_E(2.42)Part10_E(1.25)Part11_E(1.77)Pressure(0.015),1.89,0.015,1.25,1.75,1.3220965084958198,1.3259441356670032,-2.31649141927653,-2.3219356804264377
Part1_E(1.89)Part3_E(2.47)Part7_E(1.73)Part10_E(1.54)Part11_E(2.26)Pressure(0.015),2.47,0.015,1.25,1.75,1.3014820036904542,1.3042511879226055,-2.300247898682771,-2.3040679655706047
Part1_E(2.3)Part3_E(2.17)Part7_E(2.36)Part10_E(1.08)Part11_E(1.24)Pressure(0.015),2.17,0.015,1.25,1.75,1.3586597847982766,1.3618051316374806,-2.3560616271133754,-2.3599409430610985
Part1_E(1.53)Part3_E(2.27)Part7_E(2.17)Part10_E(1.07)Part11_E(1.31)Pressure(0.015),2.27,0.015,1.25,1.75,1.349840053984578,1.3527650776205709,-2.3479833313313057,-2.351513663339376
Part1_E(1.64)Part3_E(1.24)Part7_E(1.73)Part10_E(1.06)Part11_E(1.63)Pressure(0.015),1.24,0.015,1.25,1.75,1.4172982225925086,1.4239145980799532,-2.4018874841262705,-2.41107890975604
Part1_E(1.42)Part3_E(1.62)Part7_E(2.43)Part10_E(2.48)Part11_E(2.25)Pressure(0.015),1.62,0.015,1.25,1.75,1.2519686932492056,1.2559665486874183,-2.2419344943781034,-2.2491845074125814
Part1_E(1.63)Part3_E(2.43)Part7_E(1.88)Part10_E(1.91)Part11_E(1.55)Pressure(0.015),2.43,0.015,1.25,1.75,1.304426755082588,1.3072231637839575,-2.30302024324832,-2.3068193301145614
Part1_E(1.81)Part3_E(2.3)Part7_E(1.21)Part10_E(2.45)Part11_E(1.83)Pressure(0.015),2.3,0.015,1.25,1.75,1.3105142476522105,1.3135145283270724,-2.308297238709713,-2.312405705199673
Part1_E(2.11)Part3_E(2.25)Part7_E(1.62)Part10_E(1.3)Part11_E(1.05)Pressure(0.015),2.25,0.015,1.25,1.75,1.380344993843182,1.3832225098219415,-2.3786094631246963,-2.3818274979532217
Part1_E(1.77)Part3_E(1.31)Part7_E(2.12)Part10_E(2.4)Part11_E(2.42)Pressure(0.015),1.31,0.015,1.25,1.75,1.2586352884038703,1.2638174650752343,-2.2435030768474387,-2.253266890336786
Part1_E(1.89)Part3_E(1.22)Part7_E(1.54)Part10_E(1.06)Part11_E(2.06)Pressure(0.015),1.22,0.015,1.25,1.75,1.4048891483686834,1.411709552325816,-2.389004508922969,-2.3986795764307085
Part1_E(1.31)Part3_E(1.07)Part7_E(1.96)Part10_E(1.93)Part11_E(1.98)Pressure(0.015),1.07,0.015,1.25,1.75,1.2929924132078503,1.3002290214962993,-2.272174187775488,-2.2850357308820426
Part1_E(1.39)Part3_E(2.03)Part7_E(2.02)Part10_E(1.27)Part11_E(1.04)Pressure(0.015),2.03,0.015,1.25,1.75,1.3690907381428556,1.3724111012886706,-2.365383663580288,-2.3693831612601195
Part1_E(1.95)Part3_E(1.63)Part7_E(1.78)Part10_E(2.15)Part11_E(2.02)Pressure(0.015),1.63,0.015,1.25,1.75,1.29639419503965,1.300893579708842,-2.2873352077293485,-2.2944090612182784
Part1_E(1.79)Part3_E(1.73)Part7_E(1.21)Part10_E(2.34)Part11_E(1.82)Pressure(0.015),1.73,0.015,1.25,1.75,1.327915116087683,1.3321794891609338,-2.320552378260416,-2.3266668753550324
Part1_E(1.83)Part3_E(2.18)Part7_E(1.48)Part10_E(1.07)Part11_E(1.74)Pressure(0.015),2.18,0.015,1.25,1.75,1.3647978749717384,1.3678665713459055,-2.362368601006142,-2.3660267866773825
Part1_E(1.3)Part3_E(2.28)Part7_E(1.3)Part10_E(1.4)Part11_E(1.21)Pressure(0.015),2.28,0.015,1.25,1.75,1.369855050214337,1.3726495121127045,-2.368295076563667,-2.371404622721613
Part1_E(1.14)Part3_E(1.11)Part7_E(2.14)Part10_E(1.92)Part11_E(1.98)Pressure(0.015),1.11,0.015,1.25,1.75,1.2812530741234964,1.2879345596454963,-2.261490172302985,-2.273590740145097
Part1_E(1.21)Part3_E(1.36)Part7_E(2.22)Part10_E(2.28)Part11_E(2.31)Pressure(0.015),1.36,0.015,1.25,1.75,1.2554190487046033,1.2602898563252622,-2.2412518064910705,-2.2503060936364028
Part1_E(1.47)Part3_E(2.26)Part7_E(1.66)Part10_E(1.7)Part11_E(1.89)Pressure(0.015),2.26,0.015,1.25,1.75,1.3084229441871422,1.3114591377489386,-2.305916565699092,-2.310053438939323
Part1_E(1.05)Part3_E(1.27)Part7_E(1.88)Part10_E(1.02)Part11_E(1.06)Pressure(0.015),1.27,0.015,1.25,1.75,1.4598129014507333,1.4659533697376874,-2.444992934441124,-2.4529214406249684
Part1_E(1.51)Part3_E(1.46)Part7_E(2.47)Part10_E(2.33)Part11_E(1.97)Pressure(0.015),1.46,0.015,1.25,1.75,1.2628940497387957,1.2675470850983377,-2.250679146682564,-2.258996886498424
Part1_E(1.74)Part3_E(1.85)Part7_E(1.55)Part10_E(1.62)Part11_E(1.11)Pressure(0.015),1.85,0.015,1.25,1.75,1.3803030431845416,1.384094528625853,-2.374811623378549,-2.3795415685395125
Part1_E(2.04)Part3_E(2.17)Part7_E(1.3)Part10_E(1.99)Part11_E(1.12)Pressure(0.015),2.17,0.015,1.25,1.75,1.3633539055228532,1.3664640357982136,-2.3608164547903967,-2.3645748375613467
Part1_E(1.11)Part3_E(2.44)Part7_E(1.66)Part10_E(1.03)Part11_E(2.45)Pressure(0.015),2.44,0.015,1.25,1.75,1.315037032280142,1.3177327339875655,-2.313954429895236,-2.317368881581745
Part1_E(2.39)Part3_E(1.16)Part7_E(2.18)Part10_E(1.82)Part11_E(1.44)Pressure(0.015),1.16,0.015,1.25,1.75,1.3387057584777808,1.3458622021406328,-2.32108943032946,-2.3323507888699715
Part1_E(1.78)Part3_E(1.15)Part7_E(1.8)Part10_E(1.87)Part11_E(2.45)Pressure(0.015),1.15,0.015,1.25,1.75,1.290504765676139,1.2971261704155026,-2.2720846169637454,-2.2837258777082883
Part1_E(1.39)Part3_E(2.28)Part7_E(2.1)Part10_E(1.46)Part11_E(1.13)Pressure(0.015),2.28,0.015,1.25,1.75,1.3377696390643845,1.3407000703988194,-2.3358522569997464,-2.339486290462788
Part1_E(2.08)Part3_E(1.92)Part7_E(2.28)Part10_E(1.22)Part11_E(1.73)Pressure(0.015),1.92,0.015,1.25,1.75,1.3314151138708847,1.335193763175391,-2.3262294983843024,-2.331447708542948
Part1_E(2.49)Part3_E(2.31)Part7_E(2.14)Part10_E(1.77)Part11_E(2.31)Pressure(0.015),2.31,0.015,1.25,1.75,1.2851560498836314,1.288195910530564,-2.282483703408148,-2.2870546584564253
Part1_E(1.44)Part3_E(1.19)Part7_E(1.44)Part10_E(1.2)Part11_E(1.83)Pressure(0.015),1.19,0.015,1.25,1.75,1.4099963891113538,1.4169985218074834,-2.3932811708810715,-2.403235162107068
Part1_E(1.81)Part3_E(1.49)Part7_E(2.2)Part10_E(2.19)Part11_E(2.4)Pressure(0.015),1.49,0.015,1.25,1.75,1.2651734598678492,1.2697849250542097,-2.253485639263827,-2.2616728184604966
Part1_E(1.01)Part3_E(1.71)Part7_E(1.89)Part10_E(1.65)Part11_E(1.62)Pressure(0.015),1.71,0.015,1.25,1.75,1.3167387270353743,1.3209133373476514,-2.3090128193121373,-2.3149758810555285
Part1_E(2.06)Part3_E(2.4)Part7_E(1.32)Part10_E(1.05)Part11_E(1.48)Pressure(0.015),2.4,0.015,1.25,1.75,1.3773410741179684,1.379959989717941,-2.3766878935012423,-2.3795119630992314
Part1_E(2.38)Part3_E(1.73)Part7_E(2.12)Part10_E(1.21)Part11_E(2.33)Pressure(0.015),1.73,0.015,1.25,1.75,1.3202081691580063,1.3245367777897736,-2.312762771667141,-2.31911098426983
Part1_E(1.05)Part3_E(1.08)Part7_E(1.34)Part10_E(1.49)Part11_E(1.71)Pressure(0.015),1.08,0.015,1.25,1.75,1.3980300106040218,1.4059767715882032,-2.3779793508734786,-2.389811852387956
Part1_E(1.83)Part3_E(2.09)Part7_E(1.61)Part10_E(1.03)Part11_E(1.08)Pressure(0.015),2.09,0.015,1.25,1.75,1.4036592751467754,1.4067322907712465,-2.400739997582174,-2.4040615582168177
Part1_E(1.42)Part3_E(1.77)Part7_E(1.12)Part10_E(1.53)Part11_E(1.16)Pressure(0.015),1.77,0.015,1.25,1.75,1.414361246457273,1.418227618309711,-2.408105507080968,-2.412613455297174
Part1_E(2.27)Part3_E(2.4)Part7_E(1.03)Part10_E(2.35)Part11_E(1.95)Pressure(0.015),2.4,0.015,1.25,1.75,1.3218359905055124,1.3246962021931694,-2.3204703404457123,-2.3242499265719747
Part1_E(2.06)Part3_E(1.2)Part7_E(2.29)Part10_E(1.49)Part11_E(1.26)Pressure(0.015),1.2,0.015,1.25,1.75,1.3724832926045556,1.3794486858560506,-2.3560384567201167,-2.366395797865663
Part1_E(1.22)Part3_E(1.88)Part7_E(1.7)Part10_E(1.57)Part11_E(2.32)Pressure(0.015),1.88,0.015,1.25,1.75,1.3005178942826376,1.304262279895736,-2.294550787280208,-2.299999567917815
Part1_E(1.05)Part3_E(1.43)Part7_E(1.98)Part10_E(1.18)Part11_E(1.1)Pressure(0.015),1.43,0.015,1.25,1.75,1.4075155177843384,1.4127874007139356,-2.3960493593929137,-2.402936882579176
Part1_E(1.97)Part3_E(2.09)Part7_E(1.26)Part10_E(1.4)Part11_E(1.45)Pressure(0.015),2.09,0.015,1.25,1.75,1.3766015134152918,1.379824960916569,-2.373500788570423,-2.377311106498803
Part1_E(2.46)Part3_E(2.46)Part7_E(2.39)Part10_E(1.09)Part11_E(2.1)Pressure(0.015),2.46,0.015,1.25,1.75,1.3121245248005184,1.3149318201224416,-2.310975272505662,-2.3147846104633
Part1_E(1.52)Part3_E(1.01)Part7_E(2.36)Part10_E(1.28)Part11_E(1.03)Pressure(0.015),1.01,0.015,1.25,1.75,1.4325342055081696,1.4412189633838792,-2.4100700947482383,-2.4232366223218893
Part1_E(1.56)Part3_E(1.4)Part7_E(2.21)Part10_E(1.92)Part11_E(2.06)Pressure(0.015),1.4,0.015,1.25,1.75,1.283103850930683,1.2882539396025008,-2.270187875723228,-2.2789185651030004
Part1_E(2.25)Part3_E(1.5)Part7_E(2.1)Part10_E(1.01)Part11_E(1.34)Pressure(0.015),1.5,0.015,1.25,1.75,1.4079085434822436,1.4129850695246708,-2.397759646403105,-2.404405752539291
Part1_E(1.18)Part3_E(2.49)Part7_E(1.16)Part10_E(2.21)Part11_E(1.87)Pressure(0.015),2.49,0.015,1.25,1.75,1.306487806174152,1.3091416615105185,-2.305569820769721,-2.3090220717117185
Part1_E(2.5)Part3_E(2.08)Part7_E(2.06)Part10_E(2.23)Part11_E(2.25)Pressure(0.015),2.08,0.015,1.25,1.75,1.2770923249668662,1.2804721242773969,-2.272479414737916,-2.27783253558839
Part1_E(1.78)Part3_E(2.37)Part7_E(1.3)Part10_E(2.16)Part11_E(2.22)Pressure(0.015),2.37,0.015,1.25,1.75,1.29976349413597,1.3026643640378304,-2.297852898416434,-2.301911533219392
Part1_E(1.81)Part3_E(2.3)Part7_E(2.13)Part10_E(2.1)Part11_E(2.13)Pressure(0.015),2.3,0.015,1.25,1.75,1.2752762805802902,1.2782507396036693,-2.2723779289190817,-2.276928811130341
Part1_E(1.54)Part3_E(1.42)Part7_E(2.39)Part10_E(2.17)Part11_E(1.87)Pressure(0.015),1.42,0.015,1.25,1.75,1.2744303569809377,1.2794005688308898,-2.261745021959734,-2.270342863979325
Part1_E(1.75)Part3_E(1.17)Part7_E(1.02)Part10_E(1.86)Pressure(0.015),1.17,0.015,1.25,1.75,1.5020455550859295,1.5090037294727785,-2.484656562045853,-2.493632928867868
Part1_E(1.74)Part3_E(1.01)Part7_E(1.84)Part10_E(2.3)Part11_E(1.61)Pressure(0.015),1.01,0.015,1.25,1.75,1.3103543977200378,1.318599491855815,-2.28780250246418,-2.301898144081803
Part1_E(1.69)Part3_E(2.3)Part7_E(1.51)Part10_E(1.25)Part11_E(2.12)Pressure(0.015),2.3,0.015,1.25,1.75,1.330653241770935,1.333603861212959,-2.328760672293712,-2.332544546190564
Part1_E(1.44)Part3_E(1.14)Part7_E(2.18)Part10_E(2.15)Part11_E(1.22)Pressure(0.015),1.14,0.015,1.25,1.75,1.3275633777952205,1.3346688946826115,-2.309191556215933,-2.3207202162293163
Part1_E(1.31)Part3_E(1.95)Part7_E(1.07)Part10_E(1.29)Part11_E(2.28)Pressure(0.015),1.95,0.015,1.25,1.75,1.3573208626113074,1.3608615273046505,-2.352726546318965,-2.357193273937356
Part1_E(1.32)Part3_E(1.32)Part7_E(1.51)Part10_E(2.34)Part11_E(1.07)Pressure(0.015),1.32,0.015,1.25,1.75,1.372018969084779,1.3780308690832237,-2.3582830787758056,-2.366929845493285
Part1_E(1.24)Part3_E(1.48)Part7_E(1.59)Part10_E(1.94)Part11_E(1.16)Pressure(0.015),1.48,0.015,1.25,1.75,1.3674856835917495,1.3726121494545025,-2.356780472010949,-2.3638771531809453
Part1_E(1.18)Part3_E(1.02)Part7_E(1.38)Part10_E(1.03)Part11_E(1.79)Pressure(0.015),1.02,0.015,1.25,1.75,1.4630890523367464,1.4715699483900526,-2.440798424589389,-2.4532880403866724
Part1_E(1.51)Part3_E(1.21)Part7_E(2.18)Part10_E(1.02)Part11_E(1.48)Pressure(0.015),1.21,0.015,1.25,1.75,1.403368062026321,1.4102166243217784,-2.387178153303188,-2.396938515580989
Part1_E(1.78)Part3_E(1.8)Part7_E(1.25)Part10_E(2.01)Part11_E(1.17)Pressure(0.015),1.8,0.015,1.25,1.75,1.3786747120583722,1.382624334990484,-2.372591296997517,-2.37761308463206
Part1_E(1.85)Part3_E(1.78)Part7_E(1.3)Part10_E(1.06)Part11_E(1.8)Pressure(0.015),1.78,0.015,1.25,1.75,1.397475892204599,1.4014257895526805,-2.391266591269703,-2.3961118915148
Part1_E(2.26)Part3_E(1.95)Part7_E(2.45)Part10_E(2.16)Part11_E(1.37)Pressure(0.015),1.95,0.015,1.25,1.75,1.299870996987435,1.3035776067611804,-2.29453419666549,-2.3000664151954267
Part1_E(1.04)Part3_E(1.08)Part7_E(1.98)Part10_E(2.25)Part11_E(1.36)Pressure(0.015),1.08,0.015,1.25,1.75,1.3124046542612129,1.3197818510870218,-2.2920318726117,-2.304502972640412
Part1_E(1.95)Part3_E(2.15)Part7_E(1.75)Part10_E(1.55)Part11_E(1.39)Pressure(0.015),2.15,0.015,1.25,1.75,1.342689981914137,1.3459098747584448,-2.3397612768227827,-2.343899202745394
Part1_E(1.06)Part3_E(1.26)Part7_E(2.05)Part10_E(1.42)Part11_E(1.94)Pressure(0.015),1.26,0.015,1.25,1.75,1.3185677987309543,1.3246732275281314,-2.3031325285840234,-2.312827446160329
Part1_E(1.86)Part3_E(1.03)Part7_E(2.07)Part10_E(1.9)Part11_E(2.28)Pressure(0.015),1.03,0.015,1.25,1.75,1.2807597531876709,1.2882085225861737,-2.258566579466076,-2.2723089510237067
Part1_E(1.26)Part3_E(2.42)Part7_E(2.12)Part10_E(1.66)Part11_E(1.04)Pressure(0.015),2.42,0.015,1.25,1.75,1.327433717728035,1.3301497918228886,-2.326386115186528,-2.329743941505088
Part1_E(1.46)Part3_E(1.82)Part7_E(1.13)Part10_E(2.42)Part11_E(1.99)Pressure(0.015),1.82,0.015,1.25,1.75,1.3162619658221275,1.3202250080959497,-2.309844421213109,-2.3155115132238584
Part1_E(1.22)Part3_E(2.12)Part7_E(2.22)Part10_E(1.43)Part11_E(1.02)Pressure(0.015),2.12,0.015,1.25,1.75,1.3458351835154905,1.34902233874962,-2.3427385624333903,-2.3466838302700883
Part1_E(1.4)Part3_E(1.38)Part7_E(1.45)Part10_E(1.61)Part11_E(1.97)Pressure(0.015),1.38,0.015,1.25,1.75,1.346106228197079,1.3517472141971842,-2.3334653975602024,-2.3418015692308014
Part1_E(2.27)Part3_E(1.9)Part7_E(1.73)Part10_E(2.12)Part11_E(1.58)Pressure(0.015),1.9,0.015,1.25,1.75,1.3181164211941083,1.3219668913376117,-2.3125527365453005,-2.3180754982408707
Part1_E(2.35)Part3_E(1.58)Part7_E(1.82)Part10_E(1.02)Part11_E(2.44)Pressure(0.015),1.58,0.015,1.25,1.75,1.3512167221583296,1.3560667007256813,-2.342040497086328,-2.3489186379936604
